age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,y,pdays_recod
38.0,management,married,secondary,0.0,284.0,1.0,0.0,cellular,3.0,jun,1030.0,6.0,0.0,0.0,0.0
55.0,blue-collar,married,secondary,0.0,23.0,0.0,0.0,cellular,13.0,aug,123.0,2.0,0.0,0.0,0.0
38.0,management,single,tertiary,0.0,1373.0,0.0,0.0,cellular,22.0,oct,119.0,4.0,0.0,0.0,0.0
31.0,management,single,tertiary,0.0,62.0,1.0,0.0,cellular,18.0,may,175.0,1.0,5.0,0.0,107.0
38.0,blue-collar,divorced,secondary,0.0,157.0,0.0,0.0,cellular,9.0,jun,299.0,5.0,0.0,0.0,0.0
39.0,unemployed,single,tertiary,0.0,991.0,1.0,0.0,cellular,5.0,feb,563.0,1.0,0.0,0.0,0.0
39.0,services,married,secondary,0.0,186.0,1.0,1.0,cellular,9.0,may,241.0,1.0,0.0,0.0,0.0
35.0,unemployed,married,secondary,0.0,977.0,1.0,0.0,cellular,4.0,may,52.0,4.0,1.0,0.0,309.0
40.0,self-employed,single,tertiary,0.0,2893.0,0.0,0.0,cellular,2.0,may,76.0,3.0,0.0,0.0,0.0
34.0,blue-collar,married,secondary,0.0,1897.0,1.0,1.0,cellular,19.0,nov,441.0,1.0,0.0,0.0,0.0
32.0,technician,single,tertiary,0.0,5514.0,0.0,0.0,cellular,22.0,apr,319.0,1.0,1.0,1.0,218.0
33.0,blue-collar,married,secondary,0.0,889.0,1.0,0.0,cellular,18.0,sep,13.0,1.0,0.0,0.0,0.0
33.0,management,married,tertiary,0.0,273.0,1.0,0.0,cellular,16.0,may,803.0,1.0,0.0,1.0,0.0
37.0,admin,married,secondary,0.0,1193.0,0.0,0.0,cellular,12.0,may,396.0,2.0,0.0,0.0,0.0
58.0,management,married,tertiary,0.0,2729.0,0.0,0.0,cellular,18.0,jun,188.0,1.0,0.0,0.0,0.0
36.0,admin,single,secondary,0.0,0.0,0.0,0.0,cellular,20.0,may,183.0,1.0,0.0,0.0,0.0
42.0,blue-collar,married,secondary,0.0,230.0,1.0,0.0,cellular,5.0,jun,175.0,7.0,0.0,0.0,0.0
34.0,technician,single,secondary,0.0,2729.0,1.0,0.0,cellular,6.0,apr,183.0,1.0,1.0,0.0,261.0
39.0,management,married,tertiary,0.0,317.0,1.0,0.0,cellular,23.0,may,162.0,3.0,0.0,0.0,0.0
60.0,housemaid,married,primary,0.0,517.0,0.0,0.0,cellular,12.0,jun,183.0,2.0,0.0,0.0,0.0
50.0,management,married,tertiary,0.0,-470.0,1.0,0.0,cellular,8.0,may,506.0,2.0,3.0,0.0,230.0
28.0,self-employed,single,tertiary,0.0,4579.0,0.0,0.0,cellular,12.0,jan,409.0,2.0,0.0,1.0,0.0
27.0,blue-collar,divorced,secondary,0.0,1.0,1.0,0.0,cellular,14.0,jul,116.0,3.0,0.0,0.0,0.0
37.0,management,married,tertiary,0.0,5106.0,0.0,0.0,cellular,30.0,apr,244.0,1.0,0.0,1.0,0.0
31.0,technician,married,tertiary,0.0,636.0,1.0,0.0,cellular,4.0,may,352.0,4.0,0.0,1.0,0.0
39.0,services,married,secondary,0.0,1076.0,0.0,0.0,cellular,12.0,may,152.0,1.0,6.0,1.0,218.0
38.0,management,married,tertiary,0.0,126.0,1.0,0.0,cellular,21.0,may,164.0,2.0,0.0,0.0,0.0
39.0,self-employed,married,secondary,0.0,-33.0,1.0,0.0,cellular,28.0,may,234.0,3.0,0.0,0.0,0.0
37.0,technician,married,secondary,0.0,430.0,0.0,0.0,cellular,27.0,aug,154.0,4.0,0.0,0.0,0.0
33.0,admin,married,secondary,0.0,-6.0,1.0,0.0,cellular,7.0,may,566.0,2.0,0.0,0.0,0.0
71.0,technician,married,tertiary,0.0,383.0,0.0,0.0,cellular,27.0,oct,327.0,2.0,3.0,0.0,217.0
39.0,technician,married,secondary,0.0,130.0,1.0,0.0,cellular,7.0,may,265.0,3.0,0.0,0.0,0.0
38.0,blue-collar,married,primary,0.0,2569.0,0.0,0.0,cellular,9.0,jun,172.0,1.0,0.0,0.0,0.0
39.0,technician,single,secondary,0.0,462.0,0.0,0.0,cellular,22.0,jul,257.0,2.0,0.0,0.0,0.0
39.0,retired,divorced,tertiary,0.0,0.0,0.0,0.0,cellular,13.0,may,618.0,1.0,0.0,1.0,0.0
30.0,blue-collar,married,secondary,0.0,6.0,1.0,0.0,cellular,28.0,jan,241.0,3.0,0.0,0.0,0.0
39.0,entrepreneur,single,secondary,0.0,475.0,0.0,1.0,cellular,21.0,jul,936.0,4.0,0.0,0.0,0.0
33.0,blue-collar,single,secondary,0.0,706.0,1.0,0.0,cellular,7.0,apr,329.0,1.0,1.0,0.0,78.0
36.0,management,married,secondary,0.0,1825.0,1.0,0.0,cellular,14.0,may,24.0,1.0,1.0,0.0,54.0
59.0,self-employed,married,tertiary,0.0,185.0,0.0,0.0,cellular,22.0,jun,177.0,5.0,0.0,0.0,262.0
39.0,blue-collar,married,primary,0.0,4415.0,1.0,0.0,telephone,13.0,oct,120.0,1.0,0.0,0.0,0.0
64.0,management,married,tertiary,0.0,679.0,0.0,0.0,telephone,22.0,apr,135.0,3.0,0.0,0.0,0.0
53.0,technician,divorced,secondary,0.0,320.0,0.0,0.0,cellular,9.0,jul,175.0,1.0,0.0,0.0,0.0
35.0,management,single,tertiary,0.0,2988.0,1.0,0.0,cellular,25.0,may,183.0,1.0,0.0,0.0,0.0
58.0,self-employed,married,secondary,0.0,1407.0,1.0,0.0,cellular,30.0,may,58.0,1.0,0.0,0.0,0.0
40.0,technician,married,secondary,0.0,1270.0,0.0,0.0,cellular,17.0,apr,342.0,2.0,0.0,0.0,0.0
39.0,retired,married,primary,0.0,5173.0,1.0,0.0,cellular,18.0,jun,88.0,8.0,0.0,0.0,0.0
44.0,entrepreneur,married,tertiary,0.0,3463.0,1.0,1.0,cellular,28.0,aug,210.0,3.0,0.0,0.0,0.0
39.0,blue-collar,married,secondary,0.0,0.0,0.0,0.0,cellular,2.0,feb,731.0,1.0,3.0,0.0,207.0
61.0,management,married,tertiary,0.0,6016.0,0.0,0.0,cellular,2.0,feb,670.0,3.0,0.0,1.0,0.0
36.0,entrepreneur,married,primary,0.0,177.0,1.0,0.0,cellular,12.0,may,63.0,5.0,0.0,0.0,0.0
28.0,management,married,tertiary,0.0,3694.0,0.0,1.0,cellular,8.0,jul,70.0,2.0,0.0,0.0,0.0
58.0,retired,single,secondary,0.0,1640.0,0.0,0.0,cellular,4.0,feb,72.0,6.0,4.0,0.0,126.0
66.0,admin,single,secondary,0.0,10177.0,0.0,0.0,cellular,5.0,may,272.0,4.0,0.0,0.0,0.0
36.0,management,single,tertiary,0.0,490.0,0.0,0.0,cellular,28.0,aug,207.0,8.0,1.0,1.0,302.0
39.0,self-employed,married,secondary,0.0,2576.0,1.0,0.0,cellular,15.0,may,64.0,2.0,0.0,0.0,0.0
40.0,services,married,secondary,0.0,0.0,0.0,0.0,cellular,12.0,jun,543.0,2.0,0.0,0.0,0.0
23.0,technician,single,secondary,0.0,598.0,0.0,0.0,cellular,30.0,apr,166.0,1.0,0.0,0.0,0.0
29.0,management,single,tertiary,0.0,15459.0,0.0,0.0,cellular,26.0,may,183.0,3.0,7.0,0.0,303.0
54.0,management,married,secondary,0.0,2508.0,0.0,0.0,cellular,20.0,jun,34.0,8.0,0.0,0.0,0.0
33.0,admin,married,tertiary,0.0,640.0,0.0,0.0,cellular,24.0,jul,318.0,1.0,0.0,0.0,0.0
30.0,self-employed,married,secondary,0.0,1772.0,1.0,0.0,cellular,13.0,apr,183.0,4.0,0.0,0.0,0.0
39.0,admin,single,secondary,0.0,15.0,0.0,1.0,cellular,21.0,jul,177.0,1.0,0.0,0.0,0.0
49.0,management,divorced,tertiary,0.0,2370.0,1.0,1.0,cellular,17.0,nov,56.0,1.0,2.0,0.0,297.0
27.0,services,single,secondary,0.0,201.0,1.0,0.0,cellular,4.0,jun,172.0,2.0,0.0,0.0,0.0
39.0,blue-collar,married,secondary,0.0,160.0,1.0,0.0,cellular,7.0,may,136.0,1.0,1.0,0.0,41.0
32.0,admin,divorced,secondary,1.0,5.0,1.0,1.0,cellular,18.0,may,82.0,3.0,2.0,0.0,37.0
30.0,blue-collar,single,secondary,0.0,75.0,1.0,0.0,cellular,16.0,may,123.0,1.0,0.0,0.0,0.0
33.0,admin,married,secondary,0.0,4902.0,1.0,0.0,cellular,20.0,nov,110.0,1.0,0.0,0.0,0.0
27.0,blue-collar,single,primary,0.0,-79.0,1.0,0.0,cellular,30.0,may,385.0,5.0,0.0,0.0,0.0
75.0,retired,divorced,secondary,0.0,1341.0,0.0,0.0,cellular,18.0,dec,415.0,7.0,0.0,1.0,0.0
37.0,services,divorced,secondary,0.0,490.0,1.0,0.0,cellular,2.0,feb,73.0,1.0,0.0,0.0,0.0
36.0,technician,single,secondary,0.0,1521.0,1.0,0.0,cellular,16.0,jun,243.0,2.0,0.0,0.0,0.0
37.0,blue-collar,married,secondary,0.0,131.0,1.0,0.0,cellular,9.0,may,137.0,2.0,0.0,0.0,0.0
35.0,management,married,tertiary,0.0,462.0,1.0,0.0,cellular,23.0,may,55.0,4.0,0.0,0.0,0.0
39.0,services,married,secondary,0.0,-632.0,1.0,1.0,cellular,20.0,apr,18.0,2.0,0.0,0.0,0.0
32.0,admin,single,secondary,0.0,462.0,0.0,1.0,cellular,16.0,jul,255.0,2.0,0.0,0.0,0.0
39.0,admin,married,primary,0.0,189.0,1.0,0.0,cellular,11.0,may,95.0,1.0,0.0,0.0,0.0
31.0,blue-collar,married,primary,0.0,2.0,1.0,1.0,cellular,10.0,jul,112.0,1.0,0.0,0.0,0.0
28.0,blue-collar,single,secondary,0.0,4229.0,1.0,1.0,cellular,5.0,may,183.0,2.0,0.0,0.0,0.0
27.0,services,married,secondary,0.0,54.0,1.0,0.0,cellular,18.0,may,97.0,1.0,1.0,0.0,30.0
35.0,blue-collar,married,primary,0.0,298.0,1.0,0.0,cellular,13.0,may,135.0,2.0,2.0,0.0,30.0
69.0,retired,married,primary,0.0,579.0,1.0,0.0,cellular,14.0,aug,230.0,1.0,0.0,0.0,0.0
37.0,entrepreneur,single,tertiary,0.0,462.0,1.0,1.0,cellular,17.0,nov,349.0,1.0,0.0,0.0,0.0
45.0,management,single,secondary,0.0,462.0,1.0,0.0,cellular,8.0,may,38.0,1.0,0.0,0.0,0.0
47.0,management,married,tertiary,0.0,109.0,1.0,0.0,cellular,22.0,jul,268.0,1.0,0.0,0.0,0.0
52.0,management,married,tertiary,0.0,-11.0,1.0,0.0,cellular,11.0,may,94.0,4.0,0.0,0.0,0.0
33.0,services,married,secondary,0.0,90.0,1.0,0.0,cellular,28.0,jul,263.0,2.0,0.0,0.0,0.0
60.0,blue-collar,married,primary,0.0,493.0,1.0,0.0,cellular,18.0,aug,671.0,4.0,0.0,1.0,0.0
39.0,entrepreneur,married,secondary,0.0,653.0,1.0,0.0,cellular,15.0,may,352.0,1.0,0.0,0.0,0.0
32.0,unemployed,divorced,primary,0.0,0.0,0.0,0.0,cellular,15.0,jul,175.0,4.0,0.0,0.0,0.0
33.0,technician,married,secondary,0.0,0.0,1.0,1.0,cellular,19.0,nov,163.0,2.0,0.0,0.0,0.0
55.0,services,divorced,secondary,0.0,218.0,1.0,0.0,cellular,29.0,may,200.0,2.0,0.0,0.0,0.0
51.0,blue-collar,married,primary,0.0,5050.0,0.0,1.0,cellular,16.0,jun,75.0,7.0,0.0,0.0,0.0
48.0,blue-collar,married,secondary,0.0,741.0,1.0,0.0,cellular,16.0,apr,227.0,1.0,0.0,0.0,0.0
37.0,services,single,secondary,0.0,1050.0,1.0,0.0,cellular,3.0,feb,586.0,3.0,0.0,0.0,0.0
33.0,services,single,secondary,0.0,-56.0,0.0,1.0,cellular,10.0,jul,119.0,5.0,0.0,0.0,0.0
30.0,blue-collar,married,primary,0.0,1.0,1.0,1.0,telephone,22.0,jul,80.0,2.0,0.0,0.0,0.0
43.0,blue-collar,married,primary,0.0,-98.0,1.0,1.0,cellular,12.0,may,112.0,2.0,3.0,0.0,70.0
49.0,management,married,secondary,0.0,4667.0,1.0,0.0,cellular,19.0,may,130.0,2.0,0.0,0.0,0.0
54.0,unemployed,married,primary,0.0,541.0,1.0,0.0,cellular,3.0,feb,237.0,3.0,0.0,0.0,0.0
31.0,management,married,tertiary,0.0,7744.0,0.0,0.0,cellular,26.0,aug,377.0,2.0,0.0,0.0,0.0
54.0,management,married,secondary,0.0,895.0,0.0,0.0,cellular,7.0,oct,335.0,1.0,0.0,1.0,0.0
36.0,unemployed,married,secondary,0.0,-129.0,1.0,0.0,cellular,29.0,jul,121.0,3.0,0.0,0.0,0.0
39.0,admin,married,secondary,0.0,0.0,0.0,0.0,cellular,15.0,jul,127.0,5.0,0.0,0.0,0.0
27.0,technician,single,secondary,0.0,158.0,0.0,0.0,cellular,1.0,jul,650.0,2.0,0.0,1.0,0.0
39.0,admin,married,secondary,0.0,462.0,1.0,0.0,cellular,16.0,may,107.0,1.0,0.0,0.0,0.0
33.0,services,divorced,secondary,0.0,411.0,1.0,0.0,cellular,8.0,may,183.0,1.0,0.0,0.0,0.0
43.0,blue-collar,divorced,primary,0.0,-97.0,1.0,1.0,cellular,31.0,jul,747.0,4.0,0.0,0.0,0.0
41.0,management,divorced,tertiary,0.0,711880.0,0.0,0.0,cellular,23.0,apr,252.0,9.0,5.0,1.0,215.0
46.0,admin,divorced,secondary,0.0,2232.0,0.0,0.0,cellular,13.0,feb,121.0,1.0,0.0,1.0,0.0
32.0,management,married,tertiary,0.0,913.0,1.0,0.0,cellular,23.0,jun,883.0,1.0,4.0,0.0,-274.0
30.0,technician,single,tertiary,0.0,236.0,1.0,0.0,cellular,16.0,may,197.0,1.0,0.0,0.0,0.0
40.0,entrepreneur,married,primary,0.0,0.0,1.0,0.0,cellular,11.0,jul,271.0,2.0,0.0,0.0,0.0
27.0,admin,married,secondary,0.0,639.0,0.0,1.0,cellular,14.0,jul,243.0,3.0,0.0,0.0,0.0
41.0,management,married,primary,0.0,849.0,1.0,0.0,cellular,15.0,may,72.0,1.0,0.0,0.0,0.0
32.0,management,single,tertiary,0.0,1218.0,1.0,0.0,telephone,28.0,jan,70.0,2.0,0.0,0.0,0.0
31.0,management,married,tertiary,0.0,2603.0,1.0,0.0,cellular,11.0,feb,280.0,4.0,0.0,1.0,0.0
42.0,blue-collar,married,secondary,0.0,462.0,1.0,0.0,cellular,26.0,may,115.0,2.0,0.0,0.0,0.0
48.0,admin,married,primary,0.0,607.0,0.0,0.0,cellular,20.0,jun,29.0,2.0,0.0,0.0,0.0
34.0,blue-collar,married,primary,0.0,79.0,1.0,0.0,cellular,14.0,may,406.0,2.0,0.0,0.0,0.0
55.0,technician,divorced,primary,0.0,61.0,1.0,1.0,cellular,25.0,aug,113.0,3.0,0.0,0.0,0.0
49.0,technician,married,secondary,0.0,1091.0,0.0,0.0,telephone,30.0,jul,47.0,2.0,0.0,0.0,0.0
46.0,management,divorced,tertiary,0.0,743.0,0.0,0.0,cellular,5.0,jun,36.0,2.0,0.0,0.0,0.0
47.0,entrepreneur,married,tertiary,0.0,209.0,1.0,0.0,cellular,6.0,may,135.0,2.0,0.0,0.0,0.0
24.0,management,single,tertiary,0.0,172.0,0.0,0.0,cellular,3.0,jul,67.0,2.0,0.0,0.0,0.0
58.0,entrepreneur,married,secondary,0.0,2.0,0.0,0.0,cellular,16.0,jun,684.0,1.0,0.0,0.0,0.0
25.0,student,single,secondary,0.0,1116.0,1.0,0.0,cellular,2.0,may,170.0,3.0,0.0,0.0,0.0
49.0,blue-collar,married,secondary,0.0,-55.0,0.0,0.0,cellular,17.0,jun,150.0,3.0,0.0,0.0,0.0
30.0,management,single,tertiary,0.0,329.0,1.0,0.0,cellular,6.0,jun,122.0,16.0,0.0,0.0,0.0
46.0,blue-collar,married,secondary,0.0,494.0,1.0,0.0,cellular,26.0,may,724.0,1.0,0.0,0.0,0.0
42.0,management,married,tertiary,0.0,1519.0,0.0,0.0,cellular,19.0,oct,230.0,2.0,1.0,1.0,308.0
37.0,entrepreneur,married,tertiary,0.0,2685.0,0.0,0.0,cellular,20.0,jun,187.0,2.0,0.0,0.0,0.0
44.0,blue-collar,married,primary,0.0,-14.0,1.0,1.0,cellular,19.0,may,179.0,4.0,0.0,0.0,0.0
49.0,services,married,secondary,0.0,5673.0,0.0,1.0,cellular,4.0,aug,357.0,3.0,0.0,0.0,0.0
31.0,management,married,secondary,0.0,625.0,1.0,0.0,cellular,7.0,apr,424.0,1.0,1.0,0.0,262.0
37.0,student,married,primary,0.0,0.0,0.0,0.0,cellular,18.0,jun,115.0,1.0,0.0,0.0,0.0
51.0,services,married,secondary,0.0,867.0,1.0,0.0,cellular,3.0,feb,177.0,2.0,3.0,0.0,189.0
80.0,retired,married,secondary,0.0,8304.0,0.0,0.0,cellular,9.0,jun,712.0,1.0,0.0,1.0,336.0
32.0,management,single,tertiary,0.0,151.0,1.0,0.0,cellular,6.0,may,118.0,1.0,0.0,0.0,0.0
48.0,services,married,primary,1.0,-583.0,1.0,0.0,cellular,2.0,jun,25.0,7.0,0.0,0.0,0.0
39.0,blue-collar,married,tertiary,0.0,1784.0,0.0,0.0,cellular,12.0,jun,753.0,1.0,0.0,0.0,0.0
30.0,management,married,tertiary,0.0,3134.0,1.0,0.0,cellular,17.0,jul,124.0,1.0,0.0,0.0,0.0
34.0,technician,married,secondary,0.0,-346.0,0.0,0.0,cellular,13.0,aug,136.0,4.0,0.0,0.0,0.0
49.0,management,married,secondary,0.0,1623.0,1.0,0.0,cellular,19.0,nov,1081.0,2.0,0.0,1.0,0.0
48.0,management,married,tertiary,0.0,60.0,0.0,0.0,telephone,7.0,may,376.0,2.0,7.0,0.0,61.0
39.0,services,married,secondary,0.0,17.0,0.0,0.0,cellular,4.0,jun,78.0,2.0,0.0,0.0,0.0
46.0,blue-collar,married,primary,0.0,91.0,1.0,0.0,cellular,6.0,may,29.0,1.0,2.0,0.0,44.0
28.0,management,single,tertiary,0.0,1027.0,1.0,0.0,cellular,14.0,may,433.0,1.0,0.0,0.0,0.0
51.0,services,married,tertiary,0.0,5801.0,1.0,0.0,cellular,29.0,may,147.0,2.0,0.0,0.0,0.0
26.0,management,married,tertiary,0.0,205.0,0.0,0.0,cellular,26.0,may,111.0,2.0,0.0,0.0,0.0
34.0,admin,single,secondary,0.0,852.0,0.0,0.0,cellular,14.0,apr,108.0,2.0,0.0,0.0,0.0
27.0,blue-collar,married,secondary,1.0,-584.0,1.0,0.0,cellular,7.0,may,411.0,2.0,0.0,0.0,0.0
42.0,self-employed,married,secondary,0.0,97.0,0.0,0.0,cellular,10.0,jul,108.0,2.0,0.0,0.0,0.0
45.0,admin,married,secondary,0.0,204.0,1.0,0.0,cellular,3.0,jun,224.0,2.0,0.0,1.0,0.0
32.0,management,single,tertiary,0.0,311.0,0.0,0.0,cellular,12.0,may,757.0,2.0,0.0,1.0,0.0
39.0,blue-collar,married,primary,0.0,1564.0,0.0,0.0,cellular,17.0,jun,57.0,1.0,0.0,0.0,0.0
26.0,blue-collar,single,secondary,0.0,856.0,1.0,1.0,cellular,30.0,jul,95.0,5.0,0.0,0.0,0.0
40.0,management,single,tertiary,0.0,1509.0,0.0,0.0,cellular,15.0,mar,144.0,2.0,1.0,0.0,276.0
52.0,services,married,secondary,0.0,-888.0,0.0,0.0,cellular,16.0,jul,135.0,1.0,0.0,0.0,0.0
40.0,management,single,tertiary,0.0,226.0,0.0,0.0,cellular,15.0,jan,176.0,2.0,0.0,0.0,0.0
48.0,technician,married,secondary,0.0,127.0,0.0,0.0,cellular,7.0,aug,524.0,5.0,0.0,0.0,0.0
31.0,services,married,secondary,0.0,413.0,1.0,0.0,cellular,13.0,may,65.0,1.0,0.0,0.0,0.0
27.0,admin,married,secondary,0.0,710.0,1.0,1.0,cellular,6.0,may,653.0,1.0,2.0,1.0,66.0
47.0,technician,married,secondary,0.0,1233.0,1.0,0.0,cellular,11.0,sep,91.0,1.0,2.0,1.0,300.0
28.0,management,single,secondary,0.0,171.0,0.0,0.0,cellular,10.0,mar,93.0,1.0,0.0,1.0,0.0
39.0,management,divorced,tertiary,0.0,69.0,1.0,0.0,cellular,6.0,may,503.0,2.0,2.0,0.0,120.0
34.0,admin,married,secondary,0.0,1499.0,1.0,0.0,cellular,13.0,apr,186.0,1.0,0.0,0.0,73.0
29.0,self-employed,married,tertiary,0.0,751.0,1.0,0.0,cellular,23.0,may,121.0,2.0,0.0,0.0,0.0
36.0,management,married,tertiary,0.0,61.0,0.0,1.0,cellular,19.0,aug,452.0,2.0,0.0,0.0,0.0
83.0,retired,married,primary,0.0,425.0,0.0,0.0,telephone,22.0,jun,883.0,1.0,1.0,1.0,260.0
55.0,services,divorced,primary,0.0,2923.0,1.0,0.0,cellular,15.0,may,104.0,2.0,0.0,0.0,0.0
43.0,management,divorced,tertiary,0.0,99.0,0.0,0.0,cellular,29.0,jan,24.0,3.0,0.0,0.0,0.0
23.0,student,single,secondary,0.0,1021.0,0.0,0.0,telephone,19.0,jun,79.0,9.0,0.0,0.0,0.0
44.0,technician,married,tertiary,0.0,1146.0,0.0,0.0,cellular,4.0,jul,178.0,2.0,0.0,0.0,0.0
58.0,blue-collar,married,primary,0.0,781.0,1.0,0.0,cellular,15.0,may,74.0,2.0,0.0,0.0,0.0
29.0,management,single,secondary,0.0,1448.0,0.0,0.0,cellular,10.0,mar,217.0,1.0,7.0,0.0,216.0
30.0,management,single,tertiary,0.0,604.0,0.0,1.0,cellular,2.0,feb,475.0,1.0,0.0,0.0,0.0
41.0,technician,married,secondary,0.0,0.0,0.0,0.0,cellular,11.0,mar,101.0,2.0,0.0,0.0,0.0
31.0,technician,single,secondary,0.0,1014.0,1.0,0.0,cellular,23.0,jul,158.0,4.0,0.0,0.0,0.0
27.0,admin,single,tertiary,0.0,73.0,0.0,0.0,cellular,29.0,jan,242.0,1.0,0.0,0.0,0.0
47.0,services,married,secondary,0.0,2597.0,1.0,0.0,cellular,16.0,may,323.0,1.0,0.0,0.0,0.0
53.0,self-employed,married,tertiary,0.0,2627.0,1.0,1.0,cellular,16.0,jun,18.0,2.0,0.0,0.0,0.0
34.0,management,married,tertiary,0.0,1906.0,1.0,0.0,cellular,14.0,jul,68.0,3.0,0.0,0.0,0.0
34.0,blue-collar,married,primary,0.0,-319.0,1.0,1.0,cellular,9.0,jul,134.0,4.0,0.0,0.0,0.0
36.0,management,married,tertiary,0.0,-296.0,1.0,0.0,cellular,14.0,may,113.0,3.0,0.0,0.0,0.0
40.0,technician,married,secondary,0.0,169.0,1.0,0.0,cellular,18.0,aug,43.0,4.0,0.0,0.0,0.0
37.0,self-employed,single,tertiary,0.0,556.0,0.0,0.0,cellular,17.0,jun,200.0,2.0,0.0,0.0,0.0
65.0,retired,divorced,primary,0.0,300.0,0.0,0.0,cellular,2.0,aug,245.0,2.0,0.0,0.0,0.0
53.0,technician,divorced,secondary,0.0,751.0,1.0,0.0,cellular,16.0,may,183.0,4.0,0.0,0.0,0.0
28.0,technician,single,secondary,0.0,126.0,0.0,0.0,cellular,3.0,mar,229.0,1.0,0.0,0.0,0.0
33.0,technician,divorced,tertiary,0.0,-386.0,1.0,0.0,cellular,23.0,may,530.0,1.0,0.0,0.0,0.0
45.0,management,married,secondary,0.0,706.0,0.0,0.0,cellular,30.0,apr,78.0,2.0,1.0,0.0,224.0
39.0,technician,married,secondary,0.0,9121.0,1.0,0.0,cellular,5.0,may,147.0,1.0,0.0,0.0,0.0
28.0,management,single,tertiary,0.0,1466.0,1.0,0.0,cellular,25.0,jul,40.0,1.0,0.0,0.0,0.0
36.0,blue-collar,married,primary,0.0,0.0,1.0,0.0,cellular,18.0,nov,618.0,2.0,0.0,0.0,0.0
41.0,blue-collar,married,primary,0.0,951.0,1.0,0.0,cellular,20.0,apr,23.0,4.0,0.0,0.0,0.0
46.0,admin,married,secondary,0.0,368.0,0.0,0.0,cellular,20.0,aug,293.0,1.0,4.0,1.0,310.0
59.0,services,married,secondary,0.0,204.0,0.0,0.0,cellular,23.0,jul,286.0,2.0,0.0,0.0,0.0
24.0,admin,married,secondary,0.0,299.0,1.0,0.0,cellular,6.0,may,209.0,1.0,1.0,0.0,79.0
34.0,management,married,tertiary,0.0,4170.0,1.0,0.0,cellular,21.0,may,183.0,1.0,0.0,0.0,0.0
42.0,admin,married,secondary,0.0,3165.0,1.0,0.0,cellular,16.0,jun,298.0,4.0,0.0,0.0,0.0
50.0,services,married,secondary,0.0,254.0,1.0,0.0,cellular,15.0,apr,397.0,2.0,1.0,0.0,63.0
25.0,management,single,tertiary,0.0,553.0,1.0,0.0,cellular,17.0,sep,113.0,4.0,1.0,0.0,-79.0
51.0,services,divorced,secondary,0.0,518.0,1.0,0.0,telephone,17.0,nov,76.0,1.0,0.0,0.0,0.0
50.0,management,married,tertiary,0.0,85.0,0.0,1.0,cellular,1.0,jun,141.0,1.0,0.0,0.0,0.0
37.0,blue-collar,married,tertiary,0.0,603.0,1.0,0.0,cellular,23.0,may,773.0,2.0,0.0,0.0,0.0
21.0,services,single,secondary,0.0,361.0,0.0,0.0,telephone,5.0,jun,329.0,1.0,1.0,0.0,305.0
39.0,blue-collar,married,secondary,0.0,-98.0,1.0,0.0,cellular,7.0,may,423.0,1.0,0.0,0.0,0.0
39.0,retired,married,primary,0.0,4424.0,0.0,0.0,cellular,5.0,aug,67.0,4.0,0.0,0.0,0.0
26.0,technician,single,secondary,0.0,2610.0,1.0,1.0,cellular,2.0,jun,626.0,1.0,0.0,0.0,0.0
38.0,technician,married,tertiary,0.0,3234.0,0.0,0.0,cellular,18.0,nov,578.0,2.0,0.0,1.0,0.0
32.0,blue-collar,married,secondary,0.0,687.0,1.0,0.0,cellular,9.0,may,61.0,1.0,0.0,0.0,0.0
31.0,blue-collar,married,secondary,0.0,631.0,1.0,0.0,cellular,23.0,may,248.0,4.0,0.0,0.0,0.0
34.0,technician,single,secondary,0.0,341.0,0.0,0.0,cellular,29.0,jan,136.0,1.0,3.0,0.0,138.0
33.0,technician,single,tertiary,0.0,316.0,0.0,0.0,cellular,21.0,aug,126.0,3.0,0.0,0.0,0.0
35.0,technician,married,secondary,0.0,2.0,0.0,0.0,telephone,28.0,jan,653.0,3.0,0.0,0.0,0.0
39.0,management,divorced,tertiary,0.0,507.0,1.0,0.0,cellular,9.0,apr,528.0,1.0,0.0,0.0,0.0
29.0,blue-collar,married,secondary,0.0,912.0,1.0,0.0,cellular,13.0,may,785.0,1.0,0.0,0.0,0.0
50.0,management,married,tertiary,0.0,0.0,0.0,0.0,cellular,9.0,jul,243.0,5.0,0.0,0.0,0.0
37.0,blue-collar,married,primary,0.0,37.0,1.0,0.0,cellular,13.0,may,24.0,2.0,1.0,0.0,38.0
44.0,management,single,secondary,0.0,2524.0,0.0,0.0,cellular,19.0,jun,82.0,1.0,0.0,0.0,0.0
36.0,unemployed,single,tertiary,0.0,9019.0,1.0,0.0,cellular,11.0,jun,952.0,3.0,0.0,0.0,0.0
49.0,blue-collar,divorced,secondary,0.0,39.0,1.0,0.0,cellular,13.0,may,27.0,5.0,0.0,0.0,0.0
31.0,blue-collar,married,secondary,0.0,0.0,1.0,0.0,cellular,5.0,may,143.0,1.0,0.0,0.0,0.0
49.0,technician,divorced,secondary,0.0,265.0,1.0,0.0,cellular,12.0,may,274.0,6.0,0.0,0.0,0.0
35.0,blue-collar,single,secondary,0.0,0.0,1.0,0.0,cellular,16.0,apr,183.0,1.0,4.0,1.0,55.0
57.0,admin,divorced,tertiary,0.0,4012.0,1.0,0.0,cellular,20.0,nov,915.0,1.0,0.0,0.0,0.0
